parcel_id,city,lot_sqft,zoning
059002300551,Cincinnati,4007.52,500
051003500038,Cincinnati,580175.64,599
051003500542,Cincinnati,104151.96,510
051003500380,Cincinnati,82023.48,510
066100020180,Cincinnati,5532.12,530
066100020108,Cincinnati,6185.5199999999995,520
066100020113,Cincinnati,7622.999999999999,439
055003220227,Cincinnati,90169.2,420
066100020290,Cincinnati,3092.7599999999998,640
061100800213,Cincinnati,132596.64,510
061100800201,Cincinnati,28793.16,510
051003500448,Cincinnati,20908.8,510
051003500449,Cincinnati,22651.2,510
051003500450,Cincinnati,24872.76,510
018400050277,Cincinnati,696.96,508
010100030045,Cincinnati,6098.400000000001,500
010100030071,Cincinnati,4007.52,520
020000480014,Cincinnati,5009.400000000001,510
020000480026,Cincinnati,63379.8,508
020000480060,Cincinnati,6577.5599999999995,510
023400020039,Cincinnati,5967.72,520
004800010120,Cincinnati,16770.600000000002,510
004800010118,Cincinnati,13982.76,508
061201200129,Cincinnati,69347.52,418
061201200127,Cincinnati,53665.92,447
061201200128,Cincinnati,50921.64,447
052001000040,Cincinnati,24001.56,510
061200500187,Cincinnati,12109.68,510
052001000043,Cincinnati,23870.88,510
052001000044,Cincinnati,19819.8,510
052001000045,Cincinnati,19776.24,510
019400070030,Cincinnati,3659.0400000000004,510
050000730047,Cincinnati,115782.48,500
050000730004,Cincinnati,30012.839999999997,510
014200010148,Cincinnati,1263.24,640
014200010150,Cincinnati,827.64,640
014200010151,Cincinnati,3005.6400000000003,640
014200010153,Cincinnati,1263.24,640
005500060038,Cincinnati,2700.72,500
062902700002,Cincinnati,1689300.3599999999,640
062902700011,Cincinnati,356320.8,640
054001000219,Cincinnati,58370.4,500
064100130142,Cincinnati,6185.5199999999995,340
055001330073,Cincinnati,6882.4800000000005,510
055001330075,Cincinnati,7361.64,510
055001330109,Cincinnati,2308.68,500
007200020229,Cincinnati,3746.16,520
019400070172,Cincinnati,4922.28,510
057002600027,Cincinnati,283444.92,300
050001900139,Cincinnati,14200.560000000001,510
019500290047,Cincinnati,1437.48,640
019500290050,Cincinnati,1001.88,640
050001900140,Cincinnati,19819.8,510
060000140024,Cincinnati,12980.88,510
060000140025,Cincinnati,12632.4,510
060000140026,Cincinnati,10497.96,510
060000140027,Cincinnati,10497.96,510
060000140028,Cincinnati,10497.96,510
060000140029,Cincinnati,10497.96,510
060000140030,Cincinnati,10497.96,510
060000140031,Cincinnati,10497.96,510
060000140032,Cincinnati,12763.08,510
063001600122,Cincinnati,438344.28,111
012200030090,Cincinnati,10149.480000000001,510
059400100355,Cincinnati,4530.24,500
059400100356,Cincinnati,4530.24,500
059400100358,Cincinnati,5445.0,520
059400100410,Cincinnati,4530.24,510
059400100412,Cincinnati,4530.24,510
059400100420,Cincinnati,4530.24,510
012200030091,Cincinnati,10280.16,510
060000140099,Cincinnati,18077.399999999998,510
060000140100,Cincinnati,13024.439999999999,510
060000140101,Cincinnati,15942.96,510
060000140102,Cincinnati,14984.64,510
060000140103,Cincinnati,11282.04,510
060000140104,Cincinnati,10846.44,510
060000140105,Cincinnati,10846.44,510
060000140106,Cincinnati,11325.6,510
060000140107,Cincinnati,10846.44,510
055002600194,Cincinnati,86684.4,510
014200010141,Cincinnati,1263.24,508
014200010142,Cincinnati,1263.24,640
014200010143,Cincinnati,1263.24,640
014200010145,Cincinnati,958.3199999999999,640
014200010146,Cincinnati,958.3199999999999,640
014200010147,Cincinnati,130.68,508
059200010206,Cincinnati,9104.039999999999,510
059200010207,Cincinnati,9016.92,510
059200010216,Cincinnati,531519.12,630
059200010222,Cincinnati,12850.199999999999,510
059200010223,Cincinnati,13416.48,510
054000420011,Cincinnati,61724.520000000004,425
054000420450,Cincinnati,80455.31999999999,425
051003500381,Cincinnati,15986.52,500
062002040132,Cincinnati,21867.12,510
062002040218,Cincinnati,25656.84,510
06030A230132,Cincinnati,17206.2,500
003600040007,Cincinnati,4573.8,400
003600040008,Cincinnati,3441.2400000000002,400
061100800199,Cincinnati,28662.48,510
067100250122,Cincinnati,27573.48,510
061201000228,Cincinnati,18295.2,510
061100800234,Cincinnati,26397.36,510
051003700057,Cincinnati,39988.08,510
051003700306,Cincinnati,7230.96,500
010100030090,Cincinnati,2918.52,510
010100030119,Cincinnati,13764.960000000001,455
018400050281,Cincinnati,479.15999999999997,508
010100030140,Cincinnati,3702.6000000000004,508
018400050279,Cincinnati,696.96,508
052900910129,Cincinnati,434685.24,112
050003510208,Cincinnati,16204.32,510
023400020097,Cincinnati,5401.44,510
023400020098,Cincinnati,4791.6,510
023400020100,Cincinnati,6054.84,510
023400020102,Cincinnati,5401.44,510
012200010487,Cincinnati,11630.52,510
012200010488,Cincinnati,9191.16,510
013100070144,Cincinnati,10323.72,510
020900040014,Cincinnati,26484.48,510
013100070191,Cincinnati,6751.8,401
060800110271,Cincinnati,63597.6,452
066100020348,Cincinnati,3092.7599999999998,500
066100020344,Cincinnati,6229.08,510
050000730028,Cincinnati,43342.2,510
050000730006,Cincinnati,18251.64,510
050000730007,Cincinnati,20865.239999999998,500
050000730008,Cincinnati,27225.0,510
050000730010,Cincinnati,26615.16,510
050000730011,Cincinnati,25264.8,510
005500060039,Cincinnati,2613.6,510
005500060040,Cincinnati,2003.76,520
005500060041,Cincinnati,2482.92,510
005500060042,Cincinnati,2482.92,510
005500060043,Cincinnati,3484.8,520
016100050063,Cincinnati,96354.72,300
005500060044,Cincinnati,7013.16,456
061200700440,Cincinnati,43.56,508
052900810057,Cincinnati,132509.52,510
052900810023,Cincinnati,155683.44,510
052900810027,Cincinnati,79540.56,640
052900810083,Cincinnati,218976.12,510
050001140012,Cincinnati,235877.4,510
059100220003,Cincinnati,818666.64,610
019200630066,Cincinnati,25395.48,499
019200630002,Cincinnati,215186.40000000002,640
017300040140,Cincinnati,3528.36,500
017300040036,Cincinnati,1742.4,520
060000140035,Cincinnati,14984.64,510
060000140036,Cincinnati,10367.279999999999,510
060000140037,Cincinnati,10497.96,510
060000140038,Cincinnati,10497.96,510
060000140039,Cincinnati,10497.96,510
060000140040,Cincinnati,10497.96,510
060000140041,Cincinnati,10497.96,510
063001600103,Cincinnati,48003.12,510
060000800692,Cincinnati,15028.199999999999,510
019200630065,Cincinnati,304.92,508
063001600102,Cincinnati,48787.200000000004,510
063001600014,Cincinnati,191228.4,199
063001600126,Cincinnati,654358.3200000001,122
059400100421,Cincinnati,4530.24,510
059400100424,Cincinnati,4530.24,510
012200030093,Cincinnati,10890.0,510
012200030094,Cincinnati,16378.56,510
012200030096,Cincinnati,9670.32,510
055000620175,Cincinnati,20865.239999999998,510
009300030139,Cincinnati,2221.56,640
009300030140,Cincinnati,4312.4400000000005,640
009300030142,Cincinnati,2352.24,640
060000140108,Cincinnati,10846.44,510
060000140109,Cincinnati,10846.44,510
060000140110,Cincinnati,14026.32,510
060000140111,Cincinnati,11674.08,510
060000140112,Cincinnati,12109.68,510
060000140113,Cincinnati,13982.76,510
060000140114,Cincinnati,13982.76,510
060000140115,Cincinnati,13982.76,510
060000140116,Cincinnati,13982.76,510
060000140117,Cincinnati,13285.8,510
051003500541,Cincinnati,61811.64,510
020200400278,Cincinnati,2570.04,500
059002300555,Cincinnati,6621.12,500
020200400279,Cincinnati,3354.12,520
020200400280,Cincinnati,3354.12,625
020200400282,Cincinnati,3310.56,500
059002300561,Cincinnati,4922.28,500
059002300062,Cincinnati,44387.64,510
054000420012,Cincinnati,62247.240000000005,435
054000420438,Cincinnati,5227.2,508
054000420396,Cincinnati,4835.16,620
054000420447,Cincinnati,3310.56,508
054000420441,Cincinnati,13024.439999999999,508
003600040009,Cincinnati,9801.0,455
003600040010,Cincinnati,11412.720000000001,510
003600040011,Cincinnati,2613.6,500
003600040012,Cincinnati,5837.04,510
003600040013,Cincinnati,5793.4800000000005,510
003600040335,Cincinnati,3484.8,510
062902600027,Cincinnati,900820.7999999999,510
051001230045,Cincinnati,254564.64,500
054001200186,Cincinnati,23827.320000000003,510
005000050087,Cincinnati,6141.959999999999,510
054001200121,Cincinnati,57717.0,500
054001200122,Cincinnati,75271.68,510
054001200175,Cincinnati,2090.88,500
050003510209,Cincinnati,14766.84,510
050002640008,Cincinnati,45084.6,510
051001010345,Cincinnati,8624.880000000001,510
051001010379,Cincinnati,7666.5599999999995,510
051001010328,Cincinnati,6795.36,510
050003510210,Cincinnati,15899.4,510
064100140351,Cincinnati,11194.92,510
061201200130,Cincinnati,58413.96,447
067100070173,Cincinnati,4007.52,510
067100070159,Cincinnati,3920.3999999999996,456
067100070174,Cincinnati,4094.64,599
067100070175,Cincinnati,8189.28,510
067100070176,Cincinnati,7971.48,510
067100070177,Cincinnati,9408.96,510
067100070178,Cincinnati,4530.24,510
067100070179,Cincinnati,3441.2400000000002,510
067100070180,Cincinnati,4356.0,510
067100070181,Cincinnati,4748.04,510
066100020235,Cincinnati,3092.7599999999998,510
066100020005,Cincinnati,9539.64,480
005300040014,Cincinnati,4660.92,510
066100020026,Cincinnati,15376.679999999998,489
066100020315,Cincinnati,27791.28,685
066100020086,Cincinnati,3049.2000000000003,510
066100020223,Cincinnati,3092.7599999999998,510
050000730012,Cincinnati,7230.96,500
050000730014,Cincinnati,15463.8,630
050000730015,Cincinnati,45345.96,500
050000730018,Cincinnati,232174.80000000002,510
050000730019,Cincinnati,23827.320000000003,510
050000730020,Cincinnati,34151.04,510
066100020092,Cincinnati,3310.56,510
055003220034,Cincinnati,87512.04,400
066100020191,Cincinnati,3092.7599999999998,685
066100020045,Cincinnati,9931.68,510
066100020006,Cincinnati,10497.96,680
051001010271,Cincinnati,6359.759999999999,510
066100020257,Cincinnati,3092.7599999999998,520
020000470009,Cincinnati,3746.16,510
020000470010,Cincinnati,6011.280000000001,530
020000470011,Cincinnati,6011.280000000001,520
054001201006,Cincinnati,41817.6,510
020000470012,Cincinnati,4486.679999999999,520
054001201008,Cincinnati,32277.96,510
050001870036,Cincinnati,20560.32,500
050001870038,Cincinnati,28662.48,510
019500290171,Cincinnati,827.64,508
059100120331,Cincinnati,112646.15999999999,508
059100130046,Cincinnati,18251.64,510
060000140042,Cincinnati,12980.88,510
060000140043,Cincinnati,13285.8,510
060000140044,Cincinnati,10497.96,510
060000140045,Cincinnati,10497.96,510
060000140046,Cincinnati,10497.96,510
060000140047,Cincinnati,10497.96,510
060000140048,Cincinnati,10497.96,510
060000140049,Cincinnati,10497.96,510
060000140050,Cincinnati,10541.52,510
060000800693,Cincinnati,22259.16,510
060000800694,Cincinnati,11935.44,510
019400070152,Cincinnati,1045.44,500
024700070159,Cincinnati,8407.08,510
024700070122,Cincinnati,15768.72,510
067100070166,Cincinnati,5880.6,510
067100070172,Cincinnati,5183.639999999999,401
067100070160,Cincinnati,2047.32,510
009400040134,Cincinnati,9975.24,500
009400040177,Cincinnati,22389.84,640
055003100179,Cincinnati,139696.91999999998,500
055003100280,Cincinnati,21649.32,510
055003100281,Cincinnati,22476.96,510
060000140118,Cincinnati,13764.960000000001,510
060000140119,Cincinnati,14418.36,510
059001900196,Cincinnati,12022.560000000001,510
006700030153,Cincinnati,5140.08,401
059001900184,Cincinnati,12153.240000000002,510
059002200117,Cincinnati,8102.16,510
059001900268,Cincinnati,12022.560000000001,508
023300030041,Cincinnati,13024.439999999999,510
006600010146,Cincinnati,62334.36,499
059200040260,Cincinnati,44431.200000000004,510
060000111129,Cincinnati,5488.56,510
060000111131,Cincinnati,5052.96,510
059200040227,Cincinnati,36633.96,510
059000720124,Cincinnati,6795.36,510
059000720185,Cincinnati,21039.48,510
059000720176,Cincinnati,6882.4800000000005,510
010100050045,Cincinnati,22476.96,401
059000720194,Cincinnati,6926.04,510
059000720205,Cincinnati,8668.44,510
059000720181,Cincinnati,6926.04,510
062902600028,Cincinnati,164221.2,510
053000900020,Cincinnati,4535249.399999999,116
062902600029,Cincinnati,52097.759999999995,500
059002020110,Cincinnati,5488.56,500
053000900051,Cincinnati,10802.88,620
058200070194,Cincinnati,6621.12,510
059000720164,Cincinnati,7927.92,510
006600020153,Cincinnati,7100.280000000001,499
054001200032,Cincinnati,45084.6,510
060300050194,Cincinnati,14113.44,680
054001200187,Cincinnati,22825.440000000002,510
052900810140,Cincinnati,35152.920000000006,640
052900810146,Cincinnati,222809.40000000002,640
003900020065,Cincinnati,5619.24,520
005000050108,Cincinnati,6011.280000000001,520
005000050076,Cincinnati,6708.24,510
051001700055,Cincinnati,109379.16,510
051001700057,Cincinnati,306488.16,510
056100280252,Cincinnati,7797.24,510
056100280248,Cincinnati,7622.999999999999,510
056100280238,Cincinnati,7666.5599999999995,510
056100280237,Cincinnati,7405.200000000001,510
020900040007,Cincinnati,10323.72,508
067100070196,Cincinnati,5488.56,510
067100070197,Cincinnati,3223.44,520
067100070204,Cincinnati,4530.24,510
067100070198,Cincinnati,3789.72,510
067100070199,Cincinnati,3789.72,510
067100070200,Cincinnati,5488.56,520
067100070201,Cincinnati,4965.84,510
067100070202,Cincinnati,10018.800000000001,510
067100070203,Cincinnati,5096.52,520
019500290145,Cincinnati,2918.52,610
066100020269,Cincinnati,3092.7599999999998,510
066100020081,Cincinnati,3179.8799999999997,510
066100020040,Cincinnati,3179.8799999999997,640
017700370002,Cincinnati,15071.759999999998,510
017700370003,Cincinnati,13155.119999999999,510
017700370016,Cincinnati,5009.400000000001,680
005000050064,Cincinnati,11543.400000000001,520
005000050058,Cincinnati,8712.0,510
003900020072,Cincinnati,4443.12,510
055000110032,Cincinnati,1089.0,420
059500050792,Cincinnati,5619.24,650
051001010347,Cincinnati,6969.6,510
066100020212,Cincinnati,6229.08,640
066100020475,Cincinnati,3092.7599999999998,510
060000111364,Cincinnati,3136.3199999999997,500
051001010385,Cincinnati,7448.76,510
051001010239,Cincinnati,6751.8,510
051001010388,Cincinnati,7448.76,510
060000111371,Cincinnati,1481.0400000000002,500
054001201009,Cincinnati,39378.24,510
054001201010,Cincinnati,41338.439999999995,510
020000470015,Cincinnati,5270.76,510
020000470016,Cincinnati,5270.76,510
020000470017,Cincinnati,6316.2,510
020000470018,Cincinnati,6316.2,510
020000470065,Cincinnati,4486.679999999999,500
020000470067,Cincinnati,15986.52,510
020000470069,Cincinnati,17467.56,500
050001870037,Cincinnati,26789.399999999998,500
050001870039,Cincinnati,72701.64,510
050001870040,Cincinnati,71917.56,510
050001870041,Cincinnati,77275.44,510
050001870042,Cincinnati,34586.64,510
050001870043,Cincinnati,34151.04,500
050001870044,Cincinnati,33105.6,510
050001870045,Cincinnati,32060.16,500
059100130057,Cincinnati,19994.04,510
062001600524,Cincinnati,19994.04,510
062001600523,Cincinnati,21083.04,510
065100220036,Cincinnati,7535.879999999999,610
060000140052,Cincinnati,11499.84,510
060000140053,Cincinnati,18643.68,510
060000140054,Cincinnati,10497.96,510
060000140055,Cincinnati,10497.96,510
060000140056,Cincinnati,10497.96,510
060000140057,Cincinnati,10497.96,510
060000140058,Cincinnati,10497.96,510
060000140059,Cincinnati,10541.52,510
060000140060,Cincinnati,10497.96,510
067100070161,Cincinnati,3223.44,510
067100070162,Cincinnati,3484.8,510
067100070163,Cincinnati,5183.639999999999,510
067100070164,Cincinnati,5880.6,510
024700070208,Cincinnati,8624.880000000001,510
067100070165,Cincinnati,6098.400000000001,510
051002300537,Cincinnati,13982.76,510
051002300536,Cincinnati,13982.76,510
055003100282,Cincinnati,33149.16,510
055003100323,Cincinnati,18687.239999999998,500
052700200206,Cincinnati,9757.44,510
052700200209,Cincinnati,7492.32,510
052700200210,Cincinnati,8407.08,510
052700200509,Cincinnati,609.84,500
017500160038,Cincinnati,6011.280000000001,500
054001200513,Cincinnati,20124.72,510
060000140120,Cincinnati,12371.039999999999,510
060000140121,Cincinnati,14810.400000000001,510
060000140122,Cincinnati,14244.12,510
060000140123,Cincinnati,12283.919999999998,510
060000140124,Cincinnati,10802.88,510
060000140125,Cincinnati,10497.96,510
060000140126,Cincinnati,10497.96,510
060000140127,Cincinnati,10628.64,510
060000140128,Cincinnati,10497.96,510
060000140129,Cincinnati,10497.96,510
060000140130,Cincinnati,10497.96,510
059200040318,Cincinnati,16988.4,500
059200040329,Cincinnati,42645.24,640
059200040319,Cincinnati,67518.0,510
059200040161,Cincinnati,12806.64,510
052700500094,Cincinnati,8581.32,510
052700500155,Cincinnati,36851.76,510
052700500162,Cincinnati,25046.999999999996,510
010100050090,Cincinnati,2265.12,400
059000720207,Cincinnati,9191.16,510
059000720094,Cincinnati,8363.52,510
052900900106,Cincinnati,45302.4,640
052900900107,Cincinnati,84811.32,640
052900900124,Cincinnati,261360.0,640
052900910020,Cincinnati,269636.4,510
058200070286,Cincinnati,9888.12,520
059000720184,Cincinnati,21083.04,510
000500020079,Cincinnati,296992.07999999996,400
008900010116,Cincinnati,11325.6,530
005000050088,Cincinnati,7884.36,530
005000050080,Cincinnati,7405.200000000001,510
054001200174,Cincinnati,44823.24,510
054001200185,Cincinnati,305878.32,500
023400020108,Cincinnati,6359.759999999999,620
056100280236,Cincinnati,7622.999999999999,510
020900040016,Cincinnati,26832.96,520
056100280235,Cincinnati,7884.36,510
056100280234,Cincinnati,7840.799999999999,510
056100280233,Cincinnati,8668.44,510
051001700097,Cincinnati,86684.4,500
060800110270,Cincinnati,435.6,400
066100020276,Cincinnati,6229.08,685
055000210281,Cincinnati,9104.039999999999,510
055000210279,Cincinnati,7579.44,510
055000210287,Cincinnati,8450.64,510
055000210288,Cincinnati,6534.0,510
055000210291,Cincinnati,8363.52,510
055000210292,Cincinnati,9016.92,510
017700370017,Cincinnati,5967.72,680
017700370220,Cincinnati,8712.0,510
017700370221,Cincinnati,9365.4,510
017700370222,Cincinnati,9060.48,510
017700370224,Cincinnati,11456.28,510
059900520169,Cincinnati,11935.44,510
005000050090,Cincinnati,4965.84,520
005000050070,Cincinnati,7753.679999999999,520
009300030133,Cincinnati,2221.56,500
009300030134,Cincinnati,2265.12,500
009300030135,Cincinnati,2178.0,510
009300030136,Cincinnati,2221.56,500
060000111376,Cincinnati,1481.0400000000002,500
060000111377,Cincinnati,2265.12,500
060000111379,Cincinnati,958.3199999999999,645
060000111380,Cincinnati,871.2,645
060000111381,Cincinnati,1001.88,645
060000111382,Cincinnati,958.3199999999999,645
060000111385,Cincinnati,740.5200000000001,500
060000111386,Cincinnati,392.03999999999996,500
060000111415,Cincinnati,740.5200000000001,500
020000470088,Cincinnati,5619.24,510
050002510029,Cincinnati,148321.8,510
050002510093,Cincinnati,58021.920000000006,510
050002510031,Cincinnati,49484.159999999996,510
050002510033,Cincinnati,45041.04,500
050001840004,Cincinnati,43560.0,500
050002510039,Cincinnati,75010.31999999999,510
050001870046,Cincinnati,31014.719999999998,500
050001870047,Cincinnati,30012.839999999997,510
050001870048,Cincinnati,28618.920000000002,510
050001870049,Cincinnati,35980.56,510
050001870050,Cincinnati,68868.36,510
050001870051,Cincinnati,89254.44,510
050001870052,Cincinnati,32060.16,500
050001870053,Cincinnati,25439.039999999997,500
065100220037,Cincinnati,7535.879999999999,610
009400060072,Cincinnati,1001.88,500
009400060073,Cincinnati,1785.96,500
009400060229,Cincinnati,1263.24,500
009400060237,Cincinnati,1045.44,500
009400060243,Cincinnati,1350.36,510
009400060244,Cincinnati,1437.48,510
009400060245,Cincinnati,2047.32,510
065100220041,Cincinnati,8407.08,610
060000140061,Cincinnati,12806.64,510
060000140062,Cincinnati,11804.76,510
060000140063,Cincinnati,11761.2,510
060000140064,Cincinnati,10890.0,510
060000140065,Cincinnati,10628.64,510
060000140066,Cincinnati,10497.96,510
060000140067,Cincinnati,10454.4,510
060000140068,Cincinnati,10497.96,510
060000140069,Cincinnati,10497.96,510
051002300535,Cincinnati,14026.32,510
051002300533,Cincinnati,14026.32,510
004700010090,Cincinnati,3746.16,510
051002210067,Cincinnati,13982.76,510
051002210070,Cincinnati,17772.48,510
051002300600,Cincinnati,29185.2,510
009700020186,Cincinnati,392.03999999999996,500
052500140279,Cincinnati,19122.84,510
062100170010,Cincinnati,40423.68,350
062100170006,Cincinnati,66690.36,300
052700200510,Cincinnati,6664.68,510
062100170008,Cincinnati,185130.0,350
052700200511,Cincinnati,7710.12,510
060000140131,Cincinnati,10410.84,510
060000140134,Cincinnati,10759.32,510
060000140135,Cincinnati,10672.199999999999,510
060000140136,Cincinnati,11412.720000000001,510
060000140137,Cincinnati,10846.44,510
060000140138,Cincinnati,10977.12,510
060000140139,Cincinnati,10933.56,510
060000140140,Cincinnati,10715.76,510
060000111137,Cincinnati,6011.280000000001,510
060000111296,Cincinnati,2178.0,500
060000111297,Cincinnati,827.64,500
060000111527,Cincinnati,10585.08,510
052900910009,Cincinnati,481381.56,510
052900910083,Cincinnati,283706.27999999997,122
052900910103,Cincinnati,126062.64,640
057002300096,Cincinnati,1487356.2000000002,112
008900010117,Cincinnati,7100.280000000001,530
008900010118,Cincinnati,17467.56,401
050004600060,Cincinnati,1960.1999999999998,620
010100050093,Cincinnati,6185.5199999999995,520
023400020122,Cincinnati,348.48,508
023400020018,Cincinnati,7666.5599999999995,625
002700020096,Cincinnati,2352.24,510
023400020017,Cincinnati,10846.44,520
057002700065,Cincinnati,98010.0,510
066100020195,Cincinnati,3092.7599999999998,510
066100020058,Cincinnati,3223.44,510
066100020202,Cincinnati,2265.12,404
066100020264,Cincinnati,3092.7599999999998,500
066100020251,Cincinnati,3092.7599999999998,510
066100020013,Cincinnati,3136.3199999999997,520
066100020187,Cincinnati,6229.08,510
055000210284,Cincinnati,7797.24,510
055000210285,Cincinnati,6490.44,510
055000210286,Cincinnati,7187.400000000001,510
055000210296,Cincinnati,609.84,500
055000210345,Cincinnati,130.68,500
060000111283,Cincinnati,392.03999999999996,500
055002600067,Cincinnati,65470.67999999999,510
054001200073,Cincinnati,73006.56,510
054001200090,Cincinnati,129547.44,510
060300030112,Cincinnati,23783.760000000002,510
060300030113,Cincinnati,28618.920000000002,510
060300030174,Cincinnati,827.64,508
054001200894,Cincinnati,129373.20000000001,510
050001870055,Cincinnati,26789.399999999998,500
052900900001,Cincinnati,174893.4,510
052900900039,Cincinnati,100187.99999999999,510
052900900049,Cincinnati,86640.84000000001,510
003500040168,Cincinnati,2308.68,500
061201000025,Cincinnati,24350.04,510
060000140001,Cincinnati,15768.72,510
060000140002,Cincinnati,10454.4,510
060000140003,Cincinnati,10497.96,510
060000140004,Cincinnati,10497.96,510
060000140005,Cincinnati,10497.96,510
060000140006,Cincinnati,10497.96,510
060000140007,Cincinnati,16639.920000000002,510
060000140008,Cincinnati,13503.6,510
050002510050,Cincinnati,94176.72,510
050002510079,Cincinnati,4268.88,500
050002510082,Cincinnati,52881.84,510
050002510086,Cincinnati,50442.479999999996,510
050002510088,Cincinnati,36154.799999999996,630
050002510089,Cincinnati,54057.96000000001,510
050002510090,Cincinnati,54667.799999999996,510
050002510091,Cincinnati,53709.48,510
050001870054,Cincinnati,20342.52,500
009300030137,Cincinnati,2178.0,500
009300030138,Cincinnati,2221.56,500
005300040066,Cincinnati,2700.72,510
067100040316,Cincinnati,4051.08,510
067100040342,Cincinnati,4443.12,510
005300040068,Cincinnati,2744.28,510
009400060246,Cincinnati,1568.1599999999999,510
065100220181,Cincinnati,4181.76,610
065100220189,Cincinnati,5096.52,610
065100220201,Cincinnati,4791.6,610
009400060251,Cincinnati,1655.28,500
009400060254,Cincinnati,1132.56,500
009400060260,Cincinnati,1742.4,500
009400060262,Cincinnati,1916.6399999999999,510
009400060286,Cincinnati,871.2,500
060000140070,Cincinnati,10497.96,510
060000140071,Cincinnati,10497.96,510
060000140072,Cincinnati,10497.96,510
060000140073,Cincinnati,11064.24,510
060000140074,Cincinnati,10497.96,510
060000140075,Cincinnati,11717.640000000001,510
060000140076,Cincinnati,10497.96,510
060000140077,Cincinnati,10454.4,510
060000140078,Cincinnati,11979.000000000002,510
004700010020,Cincinnati,14941.080000000002,510
004700010068,Cincinnati,6011.280000000001,510
056000400021,Cincinnati,65557.79999999999,510
056000400061,Cincinnati,35022.240000000005,510
057000540036,Cincinnati,12283.919999999998,510
057000540034,Cincinnati,12196.800000000001,510
062100170002,Cincinnati,151501.68000000002,447
062100170007,Cincinnati,42514.56,350
062100160036,Cincinnati,48003.12,640
056100150480,Cincinnati,41556.24,442
060000140141,Cincinnati,10933.56,510
060000140142,Cincinnati,10933.56,510
060000140143,Cincinnati,11020.68,510
060000140144,Cincinnati,65514.24,630
052900910036,Cincinnati,1380155.04,122
067100050280,Cincinnati,304.92,500
067100050281,Cincinnati,217.8,500
067100050296,Cincinnati,566.28,500
052900900070,Cincinnati,213487.56,510
010500010130,Cincinnati,5749.92,610
023100020099,Cincinnati,14244.12,510
010100060052,Cincinnati,3702.6000000000004,510
010100050091,Cincinnati,4356.0,510
010100050112,Cincinnati,5445.0,520
010100050209,Cincinnati,696.96,500
010100060054,Cincinnati,8058.599999999999,510
003600020026,Cincinnati,6141.959999999999,510
003600020027,Cincinnati,10497.96,520
003600020102,Cincinnati,5837.04,520
057002700069,Cincinnati,36982.44,510
057002700076,Cincinnati,220413.59999999998,510
057002700079,Cincinnati,107854.56,510
057002700082,Cincinnati,130680.0,510
055000100512,Cincinnati,9321.84,510
055002600184,Cincinnati,38027.88,510
055002600185,Cincinnati,25961.76,510
066100020611,Cincinnati,5183.639999999999,456
066100020280,Cincinnati,3092.7599999999998,480
060002000224,Cincinnati,43429.32,350
060002000016,Cincinnati,43167.96,510
060002000012,Cincinnati,43864.92,510
060000111284,Cincinnati,392.03999999999996,500
060000111285,Cincinnati,392.03999999999996,500
060000111286,Cincinnati,392.03999999999996,500
060000111288,Cincinnati,392.03999999999996,500
060000111289,Cincinnati,566.28,500
060000111290,Cincinnati,392.03999999999996,500
060000111292,Cincinnati,566.28,500
060000111293,Cincinnati,740.5200000000001,500
060000111294,Cincinnati,5401.44,500
060000111302,Cincinnati,871.2,500
060000111303,Cincinnati,914.7600000000001,500
019500290176,Cincinnati,1306.8,508
060300050031,Cincinnati,11630.52,510
052900810152,Cincinnati,24742.079999999998,640
060300050032,Cincinnati,11020.68,510
054001200030,Cincinnati,245199.24,685
067100040355,Cincinnati,6664.68,510
061201000026,Cincinnati,24742.079999999998,510
061201000027,Cincinnati,21780.0,510
061201000028,Cincinnati,22520.52,510
061201000035,Cincinnati,20865.239999999998,510
052900900051,Cincinnati,87120.0,510
052900900061,Cincinnati,130680.0,510
052900900063,Cincinnati,87120.0,640
052900900069,Cincinnati,139217.76,510
052900900119,Cincinnati,8973.359999999999,640
050100120118,Cincinnati,7056.72,500
018900190017,Cincinnati,3615.48,400
019500290110,Cincinnati,2874.96,610
019500290048,Cincinnati,2744.28,610
019500290049,Cincinnati,3049.2000000000003,610
019500290103,Cincinnati,3005.6400000000003,508
019500290046,Cincinnati,1001.88,640
002000020010,Cincinnati,8450.64,510
050002510092,Cincinnati,50355.35999999999,510
052901210009,Cincinnati,232392.6,510
052901210021,Cincinnati,138825.72,510
052901230003,Cincinnati,138520.80000000002,500
052901230011,Cincinnati,137823.84,510
052901230012,Cincinnati,131464.08,500
052901230013,Cincinnati,135297.36,510
052901230014,Cincinnati,136647.72,510
052901230015,Cincinnati,132291.72,510
005300040074,Cincinnati,2439.36,510
005300040070,Cincinnati,2657.16,510
067100040331,Cincinnati,5357.88,510
067100040337,Cincinnati,5009.400000000001,510
067100040332,Cincinnati,4660.92,510
012200030001,Cincinnati,13242.24,510
012200030002,Cincinnati,12196.800000000001,510
009400060290,Cincinnati,4225.32,500
054001500223,Cincinnati,304.92,500
062001900626,Cincinnati,26571.6,455
062001900628,Cincinnati,8755.560000000001,400
062001900092,Cincinnati,24524.28,508
013300060098,Cincinnati,2178.0,499
060000140079,Cincinnati,11979.000000000002,510
060000140080,Cincinnati,10497.96,510
060000140081,Cincinnati,10323.72,510
060000140082,Cincinnati,11717.640000000001,510
