parcel_id,zoning,lot_sqft
5217885,RD (f9.0; a290; d0.6) (x1),4642
5217921,RD (f13.5; a510; d0.45),5552
5218030,RD (f13.5; a510; d0.45),5582
5218053,RD (f13.5; a510; d0.45),5534
5218154,RD (f9.0; a290; d0.6) (x1),4643
5218173,RD (f13.5; a510; d0.45),7560
5218387,RD (f13.5; a510; d0.45),5185
5218400,RD (f13.5; a510; d0.45),6561
5218406,RD (f9.0; a290; d0.6) (x1),108
5218476,RT (f6.0; a145) (x8),2021
5218519,RD (f15.0; a550) (x5),9780
5218596,RD (f13.5; a510; d0.45),5522
5218628,RD (f15.0; a550) (x5),7539
5218689,RT (x7),2881
5218692,RD (f13.5; a510; d0.45),5524
5218724,RD (f13.5; a510; d0.45),5633
5218778,RD (f13.5; a510; d0.45),5550
5219039,RD (f13.5; a510; d0.45),6738
5219079,RD (f9.0; a290; d0.6) (x1),4609
5219109,RD (f9.0; a290; d0.6) (x1),4622
5219143,RD (f13.5; a510; d0.45),5769
5219181,RD (f15.0; a550) (x5),6275
5219250,EL 1.0,33439
5219339,RD (f13.5; a510; d0.45),5536
5219343,RT (x7),1551
5219348,RD (f15.0; a550) (x5),9293
5219391,RD (f13.5; a510; d0.45),46320
5219457,RD (f13.5; a510; d0.45),5076
5219493,RD (f13.5; a510; d0.45),9537
5219518,RD (f15.0; a550) (x5),10909
5219537,RD (f13.5; a510; d0.45),6789
5219609,RD (f13.5; a510; d0.45),66135
5219619,RD (f13.5; a510; d0.45),7021
5219673,RD (f15.0; a550) (x5),5472
5219687,RD (f13.5; a510; d0.45),6117
5219710,RD (f15.0; a550) (x5),6003
5219723,RD (f9.0; a290; d0.6) (x1),4953
5219730,RD (f13.5; a510; d0.45),6746
5219774,RT (x7),1
5219871,RD (f15.0; a550) (x5),11404
5220227,OR,130836
5220231,RD (f13.5; a510; d0.45),5570
5220282,RD (f13.5; a510; d0.45),5653
5220321,RD (f13.5; a510; d0.45),5642
5220371,RD (f15.0; a550) (x5),5694
5220509,RD (f13.5; a510; d0.45),7168
5220547,RD (f13.5; a510; d0.45),6824
5220555,RD (f13.5; a510; d0.45),5686
5220649,RD (f13.5; a510; d0.45),5592
5228050,RD (f13.5; a510; d0.45),5988
5230150,RD (f15.0; a550) (x5),6067
5220729,RD (f13.5; a510; d0.45),5499
5220815,RD (f9.0; a290; d0.6) (x1),3913
5220875,RD (f15.0; a550) (x5),6002
5220907,RD (f13.5; a510; d0.45),5717
5220969,RS (f18.0; a665) (x6),3627
5221094,RD (f9.0; a290; d0.6) (x1),4524
5221141,RD (f13.5; a510; d0.45),5529
5221273,RD (f13.5; a510; d0.45),6259
5221288,RD (f15.0; a550) (x5),5908
5221289,RD (f9.0; a290; d0.6) (x1),4849
5221324,RD (f13.5; a510; d0.45),5783
5221382,RD (f13.5; a510; d0.45),5031
5221470,RD (f15.0; a550) (x5),25240
5221490,RD (f13.5; a510; d0.45),8362
5221511,RD (f9.0; a290; d0.6) (x1),4035
5221554,RD (f15.0; a550) (x5),11466
5221584,ON,2495
5221651,RD (f13.5; a510; d0.45),5591
5221687,CR 1.0 (c1.0; r0.0) SS3  (x268),399052
5221789,RD (f15.0; a550) (x5),5902
5221817,RD (f13.5; a510; d0.45),7807
5221971,RD (f9.0; a290; d0.6) (x1),4104
5221980,RD (f13.5; a510; d0.45),9044
5222034,RD (f9.0; a290; d0.6) (x1),4495
5222057,RD (f13.5; a510; d0.45),5417
5222079,RD (f13.5; a510; d0.45),5534
5222180,RD (f9.0; a290; d0.6) (x1),5831
5222296,RD (f13.5; a510; d0.45),5051
5222340,RD (f13.5; a510; d0.45),12474
5222355,RD (f13.5; a510; d0.45),8695
5222356,RD (f13.5; a510; d0.45),5534
5222364,RD (f9.0; a290; d0.6) (x1),4398
5222365,RAC (f24.0; au67.0) (x100),181811
5222547,RD (f15.0; a550) (x5),5562
5222549,RD (f13.5; a510; d0.45),5496
5222551,RD (f9.0; a290; d0.6) (x1),4398
5222556,RD (f15.0; a550) (x5),5306
5222602,RD (f13.5; a510; d0.45),5534
5222756,RD (f13.5; a510; d0.45),5534
5223724,RD (f15.0; a550) (x5),6003
5222777,RD (f13.5; a510; d0.45),5511
5222806,O,6638
5222834,RD (f13.5; a510; d0.45),5440
5222983,RD (f15.0; a550) (x5),9666
5223091,RD (f13.5; a510; d0.45),5501
5223213,E 1.0,65571
5223377,RD (f13.5; a510; d0.45),27007
5223436,RD (f13.5; a510; d0.45),5314
5223462,RD (f13.5; a510; d0.45),5039
5223464,RD (f15.0; a550) (x5),6002
5223533,RD (f13.5; a510; d0.45),6704
5223829,RD (f13.5; a510; d0.45),5077
5223655,RD (f15.0; a550) (x5),11557
5223659,RD (f15.0; a550) (x5),4583
5223662,RD (f9.0; a290; d0.6) (x1),4023
5223911,RA (x13),18991
5223937,RD (f13.5; a510; d0.45),4734
5223963,RD (f15.0; a550) (x5),3885
5224303,RD (f13.5; a510; d0.45),5040
5224314,RD (f15.0; a550) (x5),6006
5224339,RD (f15.0; a550) (x5),5996
5224354,RD (f9.0; a290; d0.6) (x1),3445
5224379,E 1.0,43555
5224391,RD (f15.0; a550) (x5),5997
5224499,RD (f15.0; a550) (x5),6753
5224538,RD (f13.5; a510; d0.45),6236
5224732,RD (f13.5; a510; d0.45),5534
5224652,RD (f15.0; a550) (x5),12696
5224705,RD (f9.0; a290; d0.6) (x1),5250
5224762,RD (f13.5; a510; d0.45),14990
5224765,RD (f13.5; a510; d0.45),5513
5224778,RD (f13.5; a510; d0.45),5534
5224833,E 1.0,42560
5224879,RD (f13.5; a510; d0.45),4987
5225012,RD (f15.0; a550) (x5),2344
5225019,RD (f15.0; a550) (x5),973
5225066,RD (f13.5; a510; d0.45),5514
5225224,RD (f9.0; a290; d0.6) (x1),4362
5225335,RD (f15.0; a550) (x5),7811
5225340,RD (f13.5; a510; d0.45),6133
5225357,RD (f13.5; a510; d0.45),6879
5225780,RD (f13.5; a510; d0.45),5365
5225409,RD (f13.5; a510; d0.45),5040
5225444,RD (f9.0; a290; d0.6) (x1),5129
5225475,RD (f13.5; a510; d0.45),6354
5225520,RD (f13.5; a510; d0.45),5534
5225688,RD (f13.5; a510; d0.45),5039
5225710,RD (f9.0; a290; d0.6) (x1),5654
5225735,RD (f15.0; a550) (x5),12432
5225853,RD (f15.0; a555; d0.45),6890
5225913,RD (f13.5; a510; d0.45),5740
5225923,RD (f9.0; a290; d0.6) (x1),4697
5225975,RD (f15.0; a550) (x5),8224
5226015,RD (f13.5; a510; d0.45),6514
5226049,RD (f9.0; a290; d0.6) (x1),4946
5226425,RM (f21.0; a835; d1.0),9339
5226060,CR 1.0 (c1.0; r0.0) SS3  (x85),204897
5226064,RD (f9.0; a290; d0.6) (x1),3729
5226095,RD (f13.5; a510; d0.45),5534
5226097,RD (f9.0; a290; d0.6) (x1),3547
5226106,RD (f13.5; a510; d0.45),5837
5226216,RD (f9.0; a290; d0.6) (x1),3566
5226240,RD (f15.0; a550) (x5),5223
5226274,RD (f15.0; a555; d0.45),7977
5226294,RD (f15.0; a555; d0.45),8095
5226413,RD (f13.5; a510; d0.45),6369
5226504,RD (f9.0; a290; d0.6) (x1),3729
5226564,RD (f9.0; a290; d0.6) (x1),3729
5226533,RD (f13.5; a510; d0.45),4999
5226638,RD (f15.0; a550) (x5),4991
5226753,RD (f15.0; a550) (x5),2325
5226760,RD (f15.0; a550) (x5),88208
5226769,RD (f13.5; a510; d0.45),6706
5226843,RD (f15.0; a550) (x5),5910
5226877,RD (f13.5; a510; d0.45),5047
5226985,RD (f13.5; a510; d0.45),6705
5227014,RA (x13),23472
5227020,RD (f15.0; a550) (x5),6005
5227177,RD (f13.5; a510; d0.45),5511
5227222,RD (f15.0; a555; d0.45),9350
5227273,RD (f13.5; a510; d0.45),5039
5227469,RD (f15.0; a550) (x5),3001
5227325,E 1.0,30818
5227345,RD (f15.0; a550) (x5),3750
5227361,RD (f13.5; a510; d0.45),5513
5227536,RD (f15.0; a550) (x5),5999
5227526,RD (f15.0; a550) (x5),9961
5227578,RD (f13.5; a510; d0.45),5489
5227645,RD (f15.0; a550) (x5),6192
5227655,RD (f13.5; a510; d0.45),5779
5227673,RD (f13.5; a510; d0.45),6430
5227721,RD (f15.0; a550) (x5),7966
5227786,RD (f15.0; a550) (x5),7965
5227905,RD (f15.0; a555; d0.45),9329
5228063,RD (f15.0; a555; d0.45),12175
5228209,RD (f15.0; a550) (x5),3751
5228217,RD (f13.5; a510; d0.45),7808
5228251,RD (f15.0; a550) (x5),6921
5228282,RD (f13.5; a510; d0.45),8151
5228283,RD (f15.0; a550) (x5),5278
5228291,RD (f13.5; a510; d0.45),5507
5228338,RD (f13.5; a510; d0.45),6062
5228405,RD (f13.5; a510; d0.45),125
5228406,RD (f13.5; a510; d0.45),7197
5228425,RD (f13.5; a510; d0.45),5373
5228457,RD (f15.0; a555; d0.45),9529
5228525,RD (f13.5; a510; d0.45),5039
5228666,RD (f15.0; a550) (x5),5990
5228672,RD (f13.5; a510; d0.45),5629
5228757,RD (f13.5; a510; d0.45),6299
5228909,RD (f13.5; a510; d0.45),5645
5228936,RD (f13.5; a510; d0.45),6125
5229237,RD (f15.0; a550) (x5),4121
5229013,RD (f15.0; a550) (x5),4118
5229068,RD (f13.5; a510; d0.45),5489
5229077,RD (f13.5; a510; d0.45),5734
5229088,RD (f15.0; a550) (x5),8199
5229204,RD (f13.5; a510; d0.45),5039
5229343,RD (f13.5; a510; d0.45),5039
5229480,RA (x13),20711
5229487,RD (f13.5; a510; d0.45),6079
5229593,RD (f13.5; a510; d0.45),5039
5229629,RD (f13.5; a510; d0.45),5959
5229670,RD (f13.5; a510; d0.45),5646
5229703,RD (f15.0; a550) (x5),6725
5229821,RD (f13.5; a510; d0.45),4987
5229896,RD (f9.0; a275) (x674),4522
5229897,RD (f15.0; a550) (x5),5997
5229956,RD (f15.0; a555; d0.45),6720
5230460,RD (f15.0; a550) (x5),58665
5249186,RD (f9.0; a275) (x680),3358
5230170,RD (f15.0; a555; d0.45),5999
5230183,RD (f13.5; a510; d0.45),5631
5230253,RD (f13.5; a510; d0.45),6126
5230340,RD (f15.0; a555; d0.45),5999
5230384,RD (f13.5; a510; d0.45),7914
5230400,RM (u4) (x4),10151
5230429,RD (f15.0; a550) (x5),6066
5230537,RD (f15.0; a550) (x5),5694
5230620,E 1.0,5694
5230657,E 1.0,25319
5230755,RD (f13.5; a510; d0.45),5039
5230915,E 1.0,5692
5231010,RD (f13.5; a510; d0.45),59162
5231019,RD (f13.5; a510; d0.45),5500
5231115,RD (f15.0; a550) (x5),8969
5231371,RD (f13.5; a510; d0.45),7902
5231396,RD (f15.0; a555; d0.45),6644
5231492,RD (f13.5; a510; d0.45),5552
5231590,RD (f13.5; a510; d0.45),6148
5231598,RD (f13.5; a510; d0.45),5039
5231740,RD (f13.5; a510; d0.45),53077
5231784,RS (f18.0; a665) (x6),3990
5231787,RD (f13.5; a510; d0.45),6652
5231820,RD (f13.5; a510; d0.45),6398
5231855,RD (f15.0; a550) (x5),6190
5231938,RD (f13.5; a510; d0.45),5503
5231967,RD (f13.5; a510; d0.45),5670
5231973,RD (f15.0; a550) (x5),5998
5232009,ON,238953
5232079,RD (f13.5; a510; d0.45),14933
5232151,RD (f13.5; a510; d0.45),5039
5232207,RD (f15.0; a550) (x5),6756
5232278,RD (f15.0; a555; d0.45),6825
5232434,RD (f13.5; a510; d0.45),6258
5232485,RD (f13.5; a510; d0.45),8387
5232492,RD (f13.5; a510; d0.45),5503
5232960,RD (f13.5; a510; d0.45),5376
5232980,RS (f18.0; a665) (x6),3599
5233020,RD (f13.5; a510; d0.45),5459
5233178,RD (f13.5; a510; d0.45),10881
5233304,RD (f15.0; a550) (x5),5994
5233354,RD (f13.5; a510; d0.45),7633
5233493,E 1.0,24574
5233524,RD (f13.5; a510; d0.45),5152
5233912,RD (f15.0; a550) (x5),6385
5233920,RD (f13.5; a510; d0.45),5151
5234114,RD (f13.5; a510; d0.45),5151
5234349,RD (f13.5; a510; d0.45),5542
5234368,RD (f15.0; a550) (x5),3264
5234803,E 1.0,130808
5234810,RD (f13.5; a510; d0.45),5151
5235101,E 1.0,23675
5235135,E 1.0,93657
5235622,RD (f13.5; a510; d0.45),5140
5235876,RA (f30.0; a1375) (x220),6096
5236837,RM (u4) (x18),5025
5236987,RM (u4) (x18),6152
5237003,RD (f13.5; a510; d0.45),4999
5237072,RD (f13.5; a510; d0.45),6529
5237370,E 1.0,15845
5237377,RM (u4) (x18),5128
5237570,RD (f13.5; a510; d0.45),6356
5237642,RD (f13.5; a510; d0.45),5593
5237973,RD (f13.5; a510; d0.45),6460
5238228,RM (u4) (x18),5128
5238479,RM (u4) (x18),5130
5238524,E 1.0,17918
5238617,CR 2.0 (c2.0; r1.5) SS3  (x1142),3106
5238849,RM (u4) (x18),5136
5238866,RM (u4) (x18),5128
5238957,RM (u4) (x18),5129
5239006,RS (f18.0; a665) (x6),3598
5239212,RM (u4) (x18),5675
5239350,RM (u4) (x18),5136
5239469,RM (u4) (x18),5184
5239556,OR,31256
5242175,RD (f13.5; a510; d0.45),5367
5239565,RM (u4) (x18),5248
5239688,RM (u4) (x18),5038
5239875,E 1.0,119242
5240243,RM (u4) (x18),5015
5240397,RM (f18.0; a665; u4),5848
5240434,RM (u4) (x18),5366
5240523,RM (u4) (x18),5014
5240550,RD (f13.5; a510; d0.45),11167
5240579,RM (u4) (x18),5135
5241124,RM (u4) (x18),5014
5241358,RM (u4) (x18),5249
5241410,RM (f18.0; a665; u4),4690
5241421,RM (u4) (x18),5300
5241518,RM (u4) (x18),5697
5241575,RM (u4) (x18),5868
5241637,RM (f18.0; a665; u4),3635
5241735,RM (f18.0; a665; u4),3707
5241757,RD (f15.0; a550) (x5),16635
5241850,RM (u4) (x18),5835
5241899,RM (u4) (x18),5127
5242218,RM (u4) (x18),5014
5242324,RM (f18.0; a665; u4),3886
5242576,RM (u4) (x18),5013
5242874,RM (u4) (x18),5014
5242985,RM (u4) (x18),4778
5242999,RM (u4) (x18),5829
5243297,RD (f15.0; a550) (x5),28152
5243667,RM (u4) (x18),5014
5243340,RM (u4) (x18),5013
5243393,RD (f15.0; a550) (x5),6321
5243571,RM (u4) (x18),5014
5243765,RM (f18.0; a665; u4),3605
5243824,RM (f18.0; a665; u4),3559
5243874,RD (f15.0; a550) (x5),7242
5243998,RM (u4) (x18),5013
5244228,RM (u4) (x18),5014
5244462,RD (f15.0; a550) (x5),6653
5244603,E 1.0,119884
5244897,RM (f18.0; a665; u4),3996
5245157,RD (f9.0; a275) (x680),7726
5245412,RM (u4) (x18),3598
5245444,RD (f15.0; a550) (x5),5996
5245667,RM (u4) (x18),3598
5245873,RD (f15.0; a550) (x5),8121
5246088,RM (u4) (x18),3598
5246089,RM (u4) (x18),5014
5246099,RD (f15.0; a550) (x5),7081
5246116,RD (f15.0; a550) (x5),9469
5246187,RD (f9.0; a275) (x680),6950
5246417,RD (f9.0; a275) (x680),3358
5246470,RD (f15.0; a550) (x5),8154
5246584,RD (f15.0; a550) (x5),8278
5246674,RD (f9.0; a275) (x680),3359
5247137,RD (f15.0; a550) (x5),6244
5247501,RD (f12.0; a370),4969
5247530,RD (f15.0; a550) (x5),6248
5247608,RM (f18.0; a665; u4),5227
5247727,RD (f15.0; a550) (x5),10251
5248277,RM (f18.0; a665; u4),5442
5248515,RD (f9.0; a275) (x680),3368
5248532,RD (f15.0; a550) (x5),5851
5248860,RD (f15.0; a550) (x5),6446
5248916,RD (f15.0; a550) (x5),6244
5249112,RD (f15.0; a550) (x5),2760
5249128,RT (au140.0) (x168),2973
5249202,RD (f15.0; a550) (x5),6087
5263960,RD (f12.0; a370; d0.4),5821
5270971,RD (f12.0; a370; d0.4),3898
5249556,CR 1.0 (c1.0; r1.0) SS2,6610
5249643,RD (f15.0; a550) (x5),6238
5249651,RD (f15.0; a550) (x5),6246
5249660,RD (f15.0; a550) (x5),8197
5249892,RD (f15.0; a550) (x5),2747
5250038,RD (f15.0; a550) (x5),6240
5250177,RD (f15.0; a550) (x5),10863
5250353,RD (f15.0; a550) (x5),6007
5250492,RD (f9.0; a275) (x680),3358
5250520,RD (f15.0; a550) (x5),5381
5250561,RD (f9.0; a275) (x680),3367
5250546,RD (f15.0; a550) (x5),3458
5251294,RD (f12.0; a370),4990
5250857,RD (f12.0; a370),5175
5250860,RD (f15.0; a550) (x5),6030
5251388,RD (f12.0; a370),5124
5250986,RD (f15.0; a550) (x5),5994
5251099,RD (f15.0; a550) (x5),4996
5251214,RT (au140.0) (x168),4520
5251237,RD (f15.0; a550) (x5),6241
5251508,RD (f9.0; a275) (x680),3241
5270526,RM (u4) (x18),5249
5251647,RD (f9.0; a275) (x680),3241
5251744,RD (f15.0; a550) (x5),2748
5252159,RT (au140.0) (x168),1773
5252194,RM (u4) (x253),9678
5252445,OR,936
5252452,EL 1.0 (x7),704
5252460,EL 1.0 (x7),160186
5252592,RD (f15.0; a550) (x5),120
5253021,RD (f15.0; a550) (x5),4508
5253110,RD (f12.0; a370; d0.4),4475
5253298,RD (f15.0; a550) (x5),3002
5253473,RD (f15.0; a550) (x5),6237
5253494,RD (f15.0; a550) (x5),6247
5253604,RD (f15.0; a550) (x5),10617
5253730,EH 1.0,377158
5253894,RD (f15.0; a550) (x5),2998
5254149,RD (f15.0; a550) (x5),4197
5254225,RD (f12.0; a370; d0.4),4261
5254655,RD (f15.0; a550) (x5),6243
5254684,RM (f18.0; a665; u4),7755
5255031,RD (f15.0; a550) (x5),6498
5255034,RD (f15.0; a550) (x5),6240
5255045,RD (f15.0; a550) (x5),6246
5255079,RD (f12.0; a370; d0.4),5163
5255217,RM (f18.0; a665; u4),17929
5255257,RD (f12.0; a370; d0.4),4808
5255333,RD (f12.0; a370; d0.4),6774
5255430,RD (f15.0; a550) (x5),6237
5255471,RD (f12.0; a370; d0.4),6753
5255487,RD (f12.0; a370; d0.4),5421
5255589,RD (f15.0; a550) (x5),6975
5255608,RD (f12.0; a370; d0.4),6544
5255623,RM (f18.0; a665; u4),3617
5255853,RD (f15.0; a550) (x5),6244
5256181,RD (f12.0; a370; d0.4),6120
5255951,RD (f15.0; a550) (x5),6240
5256277,EH 1.0,123821
5256341,RM (f18.0; a665; u4),3807
5256577,RD (f15.0; a550) (x5),9354
5256983,RD (f12.0; a370; d0.4),6455
5257144,RM (f18.0; a665; u4),3638
5257187,RM (f18.0; a665; u4),3649
5257641,RD (f12.0; a370; d0.4),6453
5257742,RD (f12.0; a370; d0.4),6737
5257925,RD (f15.0; a550) (x5),5878
5257967,RD (f15.0; a550) (x5),8245
5257980,RD (f12.0; a370; d0.4),6686
5258090,RD (f12.0; a370; d0.4),3236
5263509,RD (f12.0; a370; d0.4),3876
5258555,RD (f12.0; a370; d0.4),3862
5258556,RD (f15.0; a550) (x5),8375
5258581,RD (f12.0; a370; d0.4),5643
5258893,RD (f12.0; a370; d0.4),3225
5258933,E 1.0,221991
5259010,RD (f12.0; a370; d0.4),6475
5259940,RD (f12.0; a370; d0.4),5786
5259506,ON,5816
5260395,RD (f12.0; a370; d0.4),9215
5260410,RD (f12.0; a370; d0.4),8808
5259585,RD (f12.0; a370; d0.4),4369
5260688,RD (f12.0; a370; d0.4),6210
5260346,RD (f12.0; a370; d0.4),6189
5260555,RD (f12.0; a370; d0.4),6013
5260561,RD (f12.0; a370; d0.4),4243
5260986,RD (f12.0; a370; d0.4),8770
5260994,RD (f12.0; a370; d0.4),9110
5261035,UT,73320
5261099,RD (f12.0; a370; d0.4),5708
5261131,RD (f12.0; a370; d0.4),7130
5261239,RD (f12.0; a370; d0.4),6279
5261297,RD (f12.0; a370; d0.4),4317
5261583,RD (f9.0; a275) (x678),2906
5261602,RD (f12.0; a370; d0.4),5784
5261631,RD (f12.0; a370; d0.4),4162
5261651,RD (f9.0; a275) (x678),6230
5261779,RD (f12.0; a370; d0.4),8020
5261785,RD (f12.0; a370; d0.4),3990
5262048,RD (f12.0; a370; d0.4),2255
5262301,UT,14343
5262328,RD (f12.0; a370; d0.4),7056
5262461,RD (f12.0; a370; d0.4),6600
5262665,RD (f12.0; a370; d0.4),2534
5262681,RD (f9.0; a275) (x678),2906
5262923,UT,378192
5263278,RD (f12.0; a370; d0.4),4553
5263525,RD (f12.0; a370; d0.4),1705
5263968,RD (f12.0; a370; d0.4),4384
5264103,RD (f13.5; a510; d0.45),315
5264183,RD (f13.5; a510; d0.45),6278
5264298,RD (f12.0; a370; d0.4),4323
5264381,CR 2.0 (c2.0; r2.0) SS2  (x1168),4225
5264551,RA (d2.5),9799
5264574,RD (f12.0; a370; d0.4),3280
5265262,RD (f12.0; a370; d0.4),3702
5265323,RD (f12.0; a370; d0.4),2246
5264818,E 1.0,215275
5265052,RD (f12.0; a370; d0.4),3120
5265101,RD (f12.0; a370; d0.4),4184
5265241,RD (f12.0; a370; d0.4),2568
5265764,RM (u4) (x253),4279
5265785,RD (a300; d0.4) (x1007),3109
5265837,RD (f12.0; a370; d0.4),3865
5265926,RD (a300; d0.4) (x1007),2200
5265928,E 1.0,31418
5267545,RD (a300; d0.4) (x1007),2240
5266064,RA (d2.0) (x434),11590
5266143,RD (f12.0; a370; d0.4),3793
5266226,EH 1.0,58872
5266607,E 1.0,207906
5266827,RD (f12.0; a370; d0.4),3860
5266958,RD (f12.0; a370; d0.4),2398
5267005,RD (f12.0; a370; d0.4),5094
5267117,RD (f12.0; a370; d0.4),3419
5267322,RD (f12.0; a370; d0.4),3429
5267356,RD (f12.0; a370; d0.4),3860
5267436,RD (f12.0; a370; d0.4),3730
5267485,CR 2.0 (c2.0; r2.0) SS2  (x1168),3163
5267505,EH 1.0,5074
5267854,RD (f12.0; a370; d0.4),8694
5267537,UT,21882
5267587,RD (f12.0; a370; d0.4),3418
5267826,RD (a300; d0.4) (x1007),6852
5268041,RM (u4) (x18),5249
5268088,RD (f12.0; a370; d0.4),5451
5268106,RD (f12.0; a370; d0.4),8535
5268294,RD (f12.0; a370; d0.4),6756
5268894,RD (f12.0; a370; d0.4),5336
5268913,RD (f12.0; a370; d0.4),5525
5269093,CR 2.0 (c2.0; r2.0) SS2  (x794),4459
5269310,E 1.0,84110
5269634,E 1.0,19439
5269787,CR 2.0 (c2.0; r2.0) SS2  (x794),2504
5269852,RD (f12.0; a370; d0.4),5180
5270366,RD (a300; d0.4) (x1007),10321
5270577,RD (a300; d0.4) (x1007),13940
5270597,RD (f13.5; a510; d0.45),23900
5270632,RM (u4) (x18),5249
5270647,RM (u4) (x18),5618
5270754,RM (u4) (x18),5619
5271229,CR 2.0 (c2.0; r2.0) SS2  (x794),2321
5285353,RD (f7.5; a200; d0.4) (x665),4207
5271325,RD (f13.5; a510; d0.45),10908
5271487,CR 2.0 (c2.0; r2.0) SS2  (x794),2340
5271538,RD (f12.0; a370; d0.4),3817
5271660,CR 2.0 (c2.0; r2.0) SS2  (x794),1807
5271745,RM (u4) (x18),5249
5272404,RD (f13.5; a510; d0.45),8690
5272528,RD (f12.0; a370; d0.4),4126
5272575,RM (x475),82056
5272611,RD (f12.0; a370; d0.4),27925
5272742,RD (f12.0; a370; d0.4),4504
5273149,RD (f13.5; a510; d0.45),7698
5273187,RM (u4) (x18),8294
5273350,RD (f12.0; a370; d0.4),3864
5273429,RD (f12.0; a370; d0.4),2145
5273564,RD (f13.5; a510; d0.45),7956
5273665,RD (f13.5; a510; d0.45),25
5273691,RD (f13.5; a510; d0.45),11050
5273705,RD (f12.0; a370; d0.4),3417
5273800,RD (f12.0; a370; d0.4),6141
5273909,RD (f13.5; a510; d0.45),6353
5274634,RD (f13.5; a510; d0.45),6026
5274001,RD (f12.0; a370; d0.4),2891
5274011,RM (x475),3359
5274102,RM (x475),3359
5281374,RD (f13.5; a510; d0.45),7498
5274165,E 1.0,70566
5274378,RD (f13.5; a510; d0.45),6517
5274525,RM (x475),3455
5274729,RD (f12.0; a370; d0.4),3839
5274845,RM (x475),2399
5275115,E 1.0,7782
5275188,EH 1.0,322977
5275191,OR,2607
5275416,RD (f13.5; a510; d0.45),14780
5275442,RD (f13.5; a510; d0.45),7946
5276155,RD (f13.5; a510; d0.45),8341
5276428,RD (f13.5; a510; d0.45),9946
5276479,CR 2.5 (c2.5; r2.5) SS2  (x2572),2055
5276555,RD (f13.5; a510; d0.45),5826
5276556,RD (f13.5; a510; d0.45),8341
5276728,RD (f13.5; a510; d0.45),7514
5277172,RD (f24.0; a1110; d0.45) (x14),9831
5277241,RD (f13.5; a510; d0.45),6738
5277595,RD (f13.5; a510; d0.45),6754
5277709,RD (f13.5; a510; d0.45),5756
5277978,RD (f13.5; a510; d0.45),6771
5278463,RD (f13.5; a510; d0.45),10957
5278159,RD (f13.5; a510; d0.45),7434
5278311,RD (f13.5; a510; d0.45),5850
5278366,RD (f13.5; a510; d0.45),4854
5278414,RD (a300; d0.4) (x1007),2982
5278561,RD (f13.5; a510; d0.45),8291
5279086,RD (f13.5; a510; d0.45),9078
5278764,RD (f24.0; a1110; d0.45) (x14),11993
5278880,RD (f13.5; a510; d0.45),5855
5279249,RD (f13.5; a510; d0.45),5616
5279290,RD (f13.5; a510; d0.45),5979
5279839,RD (f13.5; a510; d0.45),7150
5280946,RD (a300; d0.4) (x1007),1765
5280974,RD (f13.5; a510; d0.45),12825
5280975,RD (f13.5; a510; d0.45),7217
5281272,RD (f13.5; a510; d0.45),15226
5281368,RM (u4) (x20),4544
5282187,RD (f13.5; a510; d0.45),7693
5282253,RM (u4) (x20),6597
5282373,RD (f13.5; a510; d0.45),9496
5282902,RD (f13.5; a510; d0.45),4998
5283119,RD (f13.5; a510; d0.45),4998
5283218,RD (f13.5; a510; d0.45),4998
5283383,RD (f13.5; a510; d0.45),6684
5283633,RD (f13.5; a510; d0.45),10426
5283757,RM (f24.0; au139.0),8997
5285178,RD (f13.5; a510; d0.45),8407
5283926,RD (f13.5; a510; d0.45),10914
5284457,RD (f13.5; a510; d0.45),7097
5284579,RD (f13.5; a510; d0.45),10956
5284605,RD (f24.0; a1110; d0.45) (x14),12606
5284614,RM (f24.0; au139.0),8998
5284958,RD (f13.5; a510; d0.45),6659
5285263,RD (f24.0; a1110; d0.45) (x14),11631
5286292,RD (f13.5; a510; d0.45),9573
5285500,RD (f13.5; a510; d0.45),6528
5285648,RS (f18.0; a665),3599
5286368,E 1.0,43689
5287140,RD (f13.5; a510; d0.45),20338
5287160,E 1.0,58521
5287052,RD (f13.5; a510; d0.45),5834
5288718,RD (f13.5; a510; d0.45),10413
5289240,RD (f13.5; a510; d0.45),6019
5290275,RD (f13.5; a510; d0.45),6845
5294199,RD (f13.5; a510; d0.45),5512
5292033,RAC (f24.0; au116.0) (x102),414
5292230,RD (f13.5; a510; d0.45),6209
5292449,RD (f13.5; a510; d0.45),5512
5292764,RD (f13.5; a510; d0.45),6299
5293251,E 1.0,37955
5294035,RD (f13.5; a510; d0.45),5505
5294237,E 1.0,95552
5294869,RD (f13.5; a510; d0.45),6299
5295607,RD (f13.5; a510; d0.45),6299
5296408,RD (f13.5; a510; d0.45),5511
5297178,RD (f13.5; a510; d0.45),5804
5297534,RD (f13.5; a510; d0.45),5663
5317783,E 1.0,85986
5326251,EO 1.5 (e1.5; o1.5),91883
5273975,RM (x475),2502
5274430,RD (f12.0; a370; d0.4),2802
5274501,RD (f12.0; a370; d0.4),4002
5274949,RD (f12.0; a370; d0.4),3902
5275149,RD (f12.0; a370; d0.4),47903
5275827,CR 2.0 (c2.0; r2.0) SS2  (x1168),1191
5276443,RD (f12.0; a370; d0.4),3750
5277451,OR,91252
5278833,RD (f13.5; a510; d0.45),86917
5278842,RD (f12.0; a370; d0.4),3897
5278284,RD (f12.0; a370; d0.4),3747
